Plate,Time_h,Well,OD,blank_mean,Type,Concentration,Sample,Antibiotic,Lineage,OD_blanked,sample_group,replicate,timepoint_label,timepoint_actual
Plate1,47.96055555555556,D11,0.097,0.093,sample,128,T2,TOB,evolved,0.0040000000000000036,T-lines,3,48h,47.96055555555556
Plate1,47.96055555555556,D12,0.096,0.093,sample,256,T2,TOB,evolved,0.0030000000000000027,T-lines,3,48h,47.96055555555556
Plate1,47.96055555555556,E1,0.848,0.093,sample,0.016,T2,TOB,ancestor,0.755,T-lines,1,48h,47.96055555555556
Plate1,47.96055555555556,E2,0.703,0.093,sample,0.047,T2,TOB,ancestor,0.61,T-lines,1,48h,47.96055555555556
Plate1,47.96055555555556,E3,0.294,0.093,sample,0.125,T2,TOB,ancestor,0.20099999999999998,T-lines,1,48h,47.96055555555556
Plate1,47.96055555555556,E4,0.096,0.093,sample,0.38,T2,TOB,ancestor,0.0030000000000000027,T-lines,1,48h,47.96055555555556
Plate1,47.96055555555556,E5,0.095,0.093,sample,1,T2,TOB,ancestor,0.0020000000000000018,T-lines,1,48h,47.96055555555556
Plate1,47.96055555555556,E6,0.093,0.093,sample,3,T2,TOB,ancestor,0,T-lines,1,48h,47.96055555555556
Plate1,47.96055555555556,E7,0.094,0.093,sample,8,T2,TOB,ancestor,0.0010000000000000009,T-lines,1,48h,47.96055555555556
Plate1,47.96055555555556,E8,0.095,0.093,sample,16,T2,TOB,ancestor,0.0020000000000000018,T-lines,1,48h,47.96055555555556
Plate1,47.96055555555556,E9,0.095,0.093,sample,32,T2,TOB,ancestor,0.0020000000000000018,T-lines,1,48h,47.96055555555556
Plate1,47.96055555555556,E10,0.095,0.093,sample,64,T2,TOB,ancestor,0.0020000000000000018,T-lines,1,48h,47.96055555555556
Plate1,47.96055555555556,E11,0.096,0.093,sample,128,T2,TOB,ancestor,0.0030000000000000027,T-lines,1,48h,47.96055555555556
Plate1,47.96055555555556,E12,0.097,0.093,sample,256,T2,TOB,ancestor,0.0040000000000000036,T-lines,1,48h,47.96055555555556
Plate1,47.96055555555556,F1,0.816,0.093,sample,0.016,T2,TOB,ancestor,0.723,T-lines,2,48h,47.96055555555556
Plate1,47.96055555555556,F2,0.689,0.093,sample,0.047,T2,TOB,ancestor,0.596,T-lines,2,48h,47.96055555555556
Plate1,47.96055555555556,F3,0.332,0.093,sample,0.125,T2,TOB,ancestor,0.23900000000000002,T-lines,2,48h,47.96055555555556
Plate1,47.96055555555556,F4,0.097,0.093,sample,0.38,T2,TOB,ancestor,0.0040000000000000036,T-lines,2,48h,47.96055555555556
Plate1,47.96055555555556,F5,0.095,0.093,sample,1,T2,TOB,ancestor,0.0020000000000000018,T-lines,2,48h,47.96055555555556
Plate1,47.96055555555556,F6,0.096,0.093,sample,3,T2,TOB,ancestor,0.0030000000000000027,T-lines,2,48h,47.96055555555556
Plate1,47.96055555555556,F7,0.095,0.093,sample,8,T2,TOB,ancestor,0.0020000000000000018,T-lines,2,48h,47.96055555555556
Plate1,47.96055555555556,F8,0.095,0.093,sample,16,T2,TOB,ancestor,0.0020000000000000018,T-lines,2,48h,47.96055555555556
Plate1,47.96055555555556,F9,0.095,0.093,sample,32,T2,TOB,ancestor,0.0020000000000000018,T-lines,2,48h,47.96055555555556
Plate1,47.96055555555556,F10,0.096,0.093,sample,64,T2,TOB,ancestor,0.0030000000000000027,T-lines,2,48h,47.96055555555556
Plate1,47.96055555555556,F11,0.096,0.093,sample,128,T2,TOB,ancestor,0.0030000000000000027,T-lines,2,48h,47.96055555555556
Plate1,47.96055555555556,F12,0.098,0.093,sample,256,T2,TOB,ancestor,0.0050000000000000044,T-lines,2,48h,47.96055555555556
Plate1,47.96055555555556,G1,0.859,0.093,sample,0.016,T2,TOB,ancestor,0.766,T-lines,3,48h,47.96055555555556
Plate1,47.96055555555556,G2,0.739,0.093,sample,0.047,T2,TOB,ancestor,0.646,T-lines,3,48h,47.96055555555556
Plate1,47.96055555555556,G3,0.409,0.093,sample,0.125,T2,TOB,ancestor,0.31599999999999995,T-lines,3,48h,47.96055555555556
Plate1,47.96055555555556,G4,0.098,0.093,sample,0.38,T2,TOB,ancestor,0.0050000000000000044,T-lines,3,48h,47.96055555555556
Plate1,47.96055555555556,G5,0.096,0.093,sample,1,T2,TOB,ancestor,0.0030000000000000027,T-lines,3,48h,47.96055555555556
Plate1,47.96055555555556,G6,0.094,0.093,sample,3,T2,TOB,ancestor,0.0010000000000000009,T-lines,3,48h,47.96055555555556
Plate1,47.96055555555556,G7,0.096,0.093,sample,8,T2,TOB,ancestor,0.0030000000000000027,T-lines,3,48h,47.96055555555556
Plate1,47.96055555555556,G8,0.096,0.093,sample,16,T2,TOB,ancestor,0.0030000000000000027,T-lines,3,48h,47.96055555555556
Plate1,47.96055555555556,G9,0.096,0.093,sample,32,T2,TOB,ancestor,0.0030000000000000027,T-lines,3,48h,47.96055555555556
Plate1,47.96055555555556,G10,0.097,0.093,sample,64,T2,TOB,ancestor,0.0040000000000000036,T-lines,3,48h,47.96055555555556
Plate1,47.96055555555556,G11,0.095,0.093,sample,128,T2,TOB,ancestor,0.0020000000000000018,T-lines,3,48h,47.96055555555556
Plate1,47.96055555555556,G12,0.096,0.093,sample,256,T2,TOB,ancestor,0.0030000000000000027,T-lines,3,48h,47.96055555555556
Plate1,47.96055555555556,H1,0.089,0.093,empty,NA,NA,NA,NA,-0.0040000000000000036,NA,NA,48h,47.96055555555556
Plate1,47.96055555555556,H2,0.089,0.093,empty,NA,NA,NA,NA,-0.0040000000000000036,NA,NA,48h,47.96055555555556
Plate1,47.96055555555556,H3,0.09,0.093,empty,NA,NA,NA,NA,-0.0030000000000000027,NA,NA,48h,47.96055555555556
Plate1,47.96055555555556,H4,0.089,0.093,empty,NA,NA,NA,NA,-0.0040000000000000036,NA,NA,48h,47.96055555555556
Plate1,47.96055555555556,H5,0.089,0.093,empty,NA,NA,NA,NA,-0.0040000000000000036,NA,NA,48h,47.96055555555556
Plate1,47.96055555555556,H6,0.089,0.093,empty,NA,NA,NA,NA,-0.0040000000000000036,NA,NA,48h,47.96055555555556
Plate1,47.96055555555556,H7,0.09,0.093,empty,NA,NA,NA,NA,-0.0030000000000000027,NA,NA,48h,47.96055555555556
Plate1,47.96055555555556,H8,0.091,0.093,empty,NA,NA,NA,NA,-0.0020000000000000018,NA,NA,48h,47.96055555555556
Plate1,47.96055555555556,H9,0.09,0.093,empty,NA,NA,NA,NA,-0.0030000000000000027,NA,NA,48h,47.96055555555556
Plate1,47.96055555555556,H10,0.09,0.093,empty,NA,NA,NA,NA,-0.0030000000000000027,NA,NA,48h,47.96055555555556
Plate1,47.96055555555556,H11,0.089,0.093,empty,NA,NA,NA,NA,-0.0040000000000000036,NA,NA,48h,47.96055555555556
Plate1,47.96055555555556,H12,0.089,0.093,empty,NA,NA,NA,NA,-0.0040000000000000036,NA,NA,48h,47.96055555555556
Plate2,47.96138888888889,A1,0.091,0.09066666666666666,blank,NA,NA,NA,NA,3.3333333333333826e-4,NA,NA,48h,47.96138888888889
Plate2,47.96138888888889,A2,0.09,0.09066666666666666,blank,NA,NA,NA,NA,-6.666666666666626e-4,NA,NA,48h,47.96138888888889
Plate2,47.96138888888889,A3,0.091,0.09066666666666666,blank,NA,NA,NA,NA,3.3333333333333826e-4,NA,NA,48h,47.96138888888889
Plate2,47.96138888888889,A4,0.093,0.09066666666666666,empty,NA,NA,NA,NA,0.00233333333333334,NA,NA,48h,47.96138888888889
Plate2,47.96138888888889,A5,0.091,0.09066666666666666,empty,NA,NA,NA,NA,3.3333333333333826e-4,NA,NA,48h,47.96138888888889
Plate2,47.96138888888889,A6,0.178,0.09066666666666666,sample,0,T3,TOB,evolved,0.08733333333333333,T-lines,1,48h,47.96138888888889
Plate2,47.96138888888889,A7,0.191,0.09066666666666666,sample,0,T3,TOB,evolved,0.10033333333333334,T-lines,2,48h,47.96138888888889
Plate2,47.96138888888889,A8,0.184,0.09066666666666666,sample,0,T3,TOB,evolved,0.09333333333333334,T-lines,3,48h,47.96138888888889
Plate2,47.96138888888889,A9,0.092,0.09066666666666666,empty,NA,NA,NA,NA,0.0013333333333333391,NA,NA,48h,47.96138888888889
Plate2,47.96138888888889,A10,0.858,0.09066666666666666,sample,0,T3,TOB,ancestor,0.7673333333333333,T-lines,1,48h,47.96138888888889
Plate2,47.96138888888889,A11,0.854,0.09066666666666666,sample,0,T3,TOB,ancestor,0.7633333333333333,T-lines,2,48h,47.96138888888889
Plate2,47.96138888888889,A12,0.866,0.09066666666666666,sample,0,T3,TOB,ancestor,0.7753333333333333,T-lines,3,48h,47.96138888888889
Plate2,47.96138888888889,B1,0.197,0.09066666666666666,sample,0.016,T3,TOB,evolved,0.10633333333333335,T-lines,1,48h,47.96138888888889
Plate2,47.96138888888889,B2,0.197,0.09066666666666666,sample,0.047,T3,TOB,evolved,0.10633333333333335,T-lines,1,48h,47.96138888888889
Plate2,47.96138888888889,B3,0.17,0.09066666666666666,sample,0.125,T3,TOB,evolved,0.07933333333333335,T-lines,1,48h,47.96138888888889
Plate2,47.96138888888889,B4,0.15,0.09066666666666666,sample,0.38,T3,TOB,evolved,0.059333333333333335,T-lines,1,48h,47.96138888888889
Plate2,47.96138888888889,B5,0.115,0.09066666666666666,sample,1,T3,TOB,evolved,0.024333333333333346,T-lines,1,48h,47.96138888888889
Plate2,47.96138888888889,B6,0.102,0.09066666666666666,sample,3,T3,TOB,evolved,0.011333333333333334,T-lines,1,48h,47.96138888888889
Plate2,47.96138888888889,B7,0.101,0.09066666666666666,sample,8,T3,TOB,evolved,0.010333333333333347,T-lines,1,48h,47.96138888888889
Plate2,47.96138888888889,B8,0.101,0.09066666666666666,sample,16,T3,TOB,evolved,0.010333333333333347,T-lines,1,48h,47.96138888888889
Plate2,47.96138888888889,B9,0.1,0.09066666666666666,sample,32,T3,TOB,evolved,0.009333333333333346,T-lines,1,48h,47.96138888888889
Plate2,47.96138888888889,B10,0.107,0.09066666666666666,sample,64,T3,TOB,evolved,0.01633333333333334,T-lines,1,48h,47.96138888888889
Plate2,47.96138888888889,B11,0.107,0.09066666666666666,sample,128,T3,TOB,evolved,0.01633333333333334,T-lines,1,48h,47.96138888888889
Plate2,47.96138888888889,B12,0.096,0.09066666666666666,sample,256,T3,TOB,evolved,0.005333333333333343,T-lines,1,48h,47.96138888888889
Plate2,47.96138888888889,C1,0.177,0.09066666666666666,sample,0.016,T3,TOB,evolved,0.08633333333333333,T-lines,2,48h,47.96138888888889
Plate2,47.96138888888889,C2,0.161,0.09066666666666666,sample,0.047,T3,TOB,evolved,0.07033333333333334,T-lines,2,48h,47.96138888888889
Plate2,47.96138888888889,C3,0.157,0.09066666666666666,sample,0.125,T3,TOB,evolved,0.06633333333333334,T-lines,2,48h,47.96138888888889
Plate2,47.96138888888889,C4,0.149,0.09066666666666666,sample,0.38,T3,TOB,evolved,0.058333333333333334,T-lines,2,48h,47.96138888888889
Plate2,47.96138888888889,C5,0.11,0.09066666666666666,sample,1,T3,TOB,evolved,0.01933333333333334,T-lines,2,48h,47.96138888888889
Plate2,47.96138888888889,C6,0.095,0.09066666666666666,sample,3,T3,TOB,evolved,0.004333333333333342,T-lines,2,48h,47.96138888888889
Plate2,47.96138888888889,C7,0.094,0.09066666666666666,sample,8,T3,TOB,evolved,0.003333333333333341,T-lines,2,48h,47.96138888888889
Plate2,47.96138888888889,C8,0.097,0.09066666666666666,sample,16,T3,TOB,evolved,0.006333333333333344,T-lines,2,48h,47.96138888888889
Plate2,47.96138888888889,C9,0.095,0.09066666666666666,sample,32,T3,TOB,evolved,0.004333333333333342,T-lines,2,48h,47.96138888888889
Plate2,47.96138888888889,C10,0.095,0.09066666666666666,sample,64,T3,TOB,evolved,0.004333333333333342,T-lines,2,48h,47.96138888888889
Plate2,47.96138888888889,C11,0.099,0.09066666666666666,sample,128,T3,TOB,evolved,0.008333333333333345,T-lines,2,48h,47.96138888888889
Plate2,47.96138888888889,C12,0.095,0.09066666666666666,sample,256,T3,TOB,evolved,0.004333333333333342,T-lines,2,48h,47.96138888888889
Plate2,47.96138888888889,D1,0.178,0.09066666666666666,sample,0.016,T3,TOB,evolved,0.08733333333333333,T-lines,3,48h,47.96138888888889
Plate2,47.96138888888889,D2,0.171,0.09066666666666666,sample,0.047,T3,TOB,evolved,0.08033333333333335,T-lines,3,48h,47.96138888888889
Plate2,47.96138888888889,D3,0.147,0.09066666666666666,sample,0.125,T3,TOB,evolved,0.05633333333333333,T-lines,3,48h,47.96138888888889
Plate2,47.96138888888889,D4,0.143,0.09066666666666666,sample,0.38,T3,TOB,evolved,0.05233333333333333,T-lines,3,48h,47.96138888888889
Plate2,47.96138888888889,D5,0.101,0.09066666666666666,sample,1,T3,TOB,evolved,0.010333333333333347,T-lines,3,48h,47.96138888888889
Plate2,47.96138888888889,D6,0.095,0.09066666666666666,sample,3,T3,TOB,evolved,0.004333333333333342,T-lines,3,48h,47.96138888888889
Plate2,47.96138888888889,D7,0.094,0.09066666666666666,sample,8,T3,TOB,evolved,0.003333333333333341,T-lines,3,48h,47.96138888888889
Plate2,47.96138888888889,D8,0.095,0.09066666666666666,sample,16,T3,TOB,evolved,0.004333333333333342,T-lines,3,48h,47.96138888888889
Plate2,47.96138888888889,D9,0.096,0.09066666666666666,sample,32,T3,TOB,evolved,0.005333333333333343,T-lines,3,48h,47.96138888888889
Plate2,47.96138888888889,D10,0.096,0.09066666666666666,sample,64,T3,TOB,evolved,0.005333333333333343,T-lines,3,48h,47.96138888888889
Plate2,47.96138888888889,D11,0.095,0.09066666666666666,sample,128,T3,TOB,evolved,0.004333333333333342,T-lines,3,48h,47.96138888888889
Plate2,47.96138888888889,D12,0.094,0.09066666666666666,sample,256,T3,TOB,evolved,0.003333333333333341,T-lines,3,48h,47.96138888888889
Plate2,47.96138888888889,E1,0.828,0.09066666666666666,sample,0.016,T3,TOB,ancestor,0.7373333333333333,T-lines,1,48h,47.96138888888889
Plate2,47.96138888888889,E2,0.714,0.09066666666666666,sample,0.047,T3,TOB,ancestor,0.6233333333333333,T-lines,1,48h,47.96138888888889
Plate2,47.96138888888889,E3,0.431,0.09066666666666666,sample,0.125,T3,TOB,ancestor,0.3403333333333333,T-lines,1,48h,47.96138888888889
Plate2,47.96138888888889,E4,0.098,0.09066666666666666,sample,0.38,T3,TOB,ancestor,0.0073333333333333445,T-lines,1,48h,47.96138888888889
Plate2,47.96138888888889,E5,0.096,0.09066666666666666,sample,1,T3,TOB,ancestor,0.005333333333333343,T-lines,1,48h,47.96138888888889
Plate2,47.96138888888889,E6,0.095,0.09066666666666666,sample,3,T3,TOB,ancestor,0.004333333333333342,T-lines,1,48h,47.96138888888889
Plate2,47.96138888888889,E7,0.094,0.09066666666666666,sample,8,T3,TOB,ancestor,0.003333333333333341,T-lines,1,48h,47.96138888888889
Plate2,47.96138888888889,E8,0.095,0.09066666666666666,sample,16,T3,TOB,ancestor,0.004333333333333342,T-lines,1,48h,47.96138888888889
Plate2,47.96138888888889,E9,0.096,0.09066666666666666,sample,32,T3,TOB,ancestor,0.005333333333333343,T-lines,1,48h,47.96138888888889
Plate2,47.96138888888889,E10,0.098,0.09066666666666666,sample,64,T3,TOB,ancestor,0.0073333333333333445,T-lines,1,48h,47.96138888888889
Plate2,47.96138888888889,E11,0.099,0.09066666666666666,sample,128,T3,TOB,ancestor,0.008333333333333345,T-lines,1,48h,47.96138888888889
Plate2,47.96138888888889,E12,0.096,0.09066666666666666,sample,256,T3,TOB,ancestor,0.005333333333333343,T-lines,1,48h,47.96138888888889
Plate2,47.96138888888889,F1,0.834,0.09066666666666666,sample,0.016,T3,TOB,ancestor,0.7433333333333333,T-lines,2,48h,47.96138888888889
Plate2,47.96138888888889,F2,0.727,0.09066666666666666,sample,0.047,T3,TOB,ancestor,0.6363333333333333,T-lines,2,48h,47.96138888888889
Plate2,47.96138888888889,F3,0.457,0.09066666666666666,sample,0.125,T3,TOB,ancestor,0.36633333333333334,T-lines,2,48h,47.96138888888889
Plate2,47.96138888888889,F4,0.098,0.09066666666666666,sample,0.38,T3,TOB,ancestor,0.0073333333333333445,T-lines,2,48h,47.96138888888889
Plate2,47.96138888888889,F5,0.097,0.09066666666666666,sample,1,T3,TOB,ancestor,0.006333333333333344,T-lines,2,48h,47.96138888888889
Plate2,47.96138888888889,F6,0.096,0.09066666666666666,sample,3,T3,TOB,ancestor,0.005333333333333343,T-lines,2,48h,47.96138888888889
Plate2,47.96138888888889,F7,0.096,0.09066666666666666,sample,8,T3,TOB,ancestor,0.005333333333333343,T-lines,2,48h,47.96138888888889
Plate2,47.96138888888889,F8,0.096,0.09066666666666666,sample,16,T3,TOB,ancestor,0.005333333333333343,T-lines,2,48h,47.96138888888889
Plate2,47.96138888888889,F9,0.096,0.09066666666666666,sample,32,T3,TOB,ancestor,0.005333333333333343,T-lines,2,48h,47.96138888888889
Plate2,47.96138888888889,F10,0.097,0.09066666666666666,sample,64,T3,TOB,ancestor,0.006333333333333344,T-lines,2,48h,47.96138888888889
Plate2,47.96138888888889,F11,0.097,0.09066666666666666,sample,128,T3,TOB,ancestor,0.006333333333333344,T-lines,2,48h,47.96138888888889
Plate2,47.96138888888889,F12,0.098,0.09066666666666666,sample,256,T3,TOB,ancestor,0.0073333333333333445,T-lines,2,48h,47.96138888888889
Plate2,47.96138888888889,G1,0.822,0.09066666666666666,sample,0.016,T3,TOB,ancestor,0.7313333333333333,T-lines,3,48h,47.96138888888889
Plate2,47.96138888888889,G2,0.731,0.09066666666666666,sample,0.047,T3,TOB,ancestor,0.6403333333333333,T-lines,3,48h,47.96138888888889
Plate2,47.96138888888889,G3,0.462,0.09066666666666666,sample,0.125,T3,TOB,ancestor,0.37133333333333335,T-lines,3,48h,47.96138888888889
Plate2,47.96138888888889,G4,0.098,0.09066666666666666,sample,0.38,T3,TOB,ancestor,0.0073333333333333445,T-lines,3,48h,47.96138888888889
Plate2,47.96138888888889,G5,0.097,0.09066666666666666,sample,1,T3,TOB,ancestor,0.006333333333333344,T-lines,3,48h,47.96138888888889
Plate2,47.96138888888889,G6,0.094,0.09066666666666666,sample,3,T3,TOB,ancestor,0.003333333333333341,T-lines,3,48h,47.96138888888889
Plate2,47.96138888888889,G7,0.097,0.09066666666666666,sample,8,T3,TOB,ancestor,0.006333333333333344,T-lines,3,48h,47.96138888888889
Plate2,47.96138888888889,G8,0.098,0.09066666666666666,sample,16,T3,TOB,ancestor,0.0073333333333333445,T-lines,3,48h,47.96138888888889
Plate2,47.96138888888889,G9,0.095,0.09066666666666666,sample,32,T3,TOB,ancestor,0.004333333333333342,T-lines,3,48h,47.96138888888889
Plate2,47.96138888888889,G10,0.096,0.09066666666666666,sample,64,T3,TOB,ancestor,0.005333333333333343,T-lines,3,48h,47.96138888888889
Plate2,47.96138888888889,G11,0.097,0.09066666666666666,sample,128,T3,TOB,ancestor,0.006333333333333344,T-lines,3,48h,47.96138888888889
Plate2,47.96138888888889,G12,0.097,0.09066666666666666,sample,256,T3,TOB,ancestor,0.006333333333333344,T-lines,3,48h,47.96138888888889
Plate2,47.96138888888889,H1,0.396,0.09066666666666666,empty,NA,NA,NA,NA,0.30533333333333335,NA,NA,48h,47.96138888888889
Plate2,47.96138888888889,H2,0.389,0.09066666666666666,empty,NA,NA,NA,NA,0.29833333333333334,NA,NA,48h,47.96138888888889
Plate2,47.96138888888889,H3,0.392,0.09066666666666666,empty,NA,NA,NA,NA,0.30133333333333334,NA,NA,48h,47.96138888888889
Plate2,47.96138888888889,H4,0.089,0.09066666666666666,empty,NA,NA,NA,NA,-0.0016666666666666635,NA,NA,48h,47.96138888888889
Plate2,47.96138888888889,H5,0.089,0.09066666666666666,empty,NA,NA,NA,NA,-0.0016666666666666635,NA,NA,48h,47.96138888888889
Plate2,47.96138888888889,H6,0.089,0.09066666666666666,empty,NA,NA,NA,NA,-0.0016666666666666635,NA,NA,48h,47.96138888888889
Plate2,47.96138888888889,H7,0.089,0.09066666666666666,empty,NA,NA,NA,NA,-0.0016666666666666635,NA,NA,48h,47.96138888888889
Plate2,47.96138888888889,H8,0.091,0.09066666666666666,empty,NA,NA,NA,NA,3.3333333333333826e-4,NA,NA,48h,47.96138888888889
Plate2,47.96138888888889,H9,0.09,0.09066666666666666,empty,NA,NA,NA,NA,-6.666666666666626e-4,NA,NA,48h,47.96138888888889
Plate2,47.96138888888889,H10,0.09,0.09066666666666666,empty,NA,NA,NA,NA,-6.666666666666626e-4,NA,NA,48h,47.96138888888889
Plate2,47.96138888888889,H11,0.09,0.09066666666666666,empty,NA,NA,NA,NA,-6.666666666666626e-4,NA,NA,48h,47.96138888888889
Plate2,47.96138888888889,H12,0.089,0.09066666666666666,empty,NA,NA,NA,NA,-0.0016666666666666635,NA,NA,48h,47.96138888888889
